srtm_12_04,X,Y
1833.0000000000,-122.1808327300,42.8908334790
1834.0000000000,-122.1799993900,42.8908334790
1834.0000000000,-122.1791660600,42.8908334790
1837.0000000000,-122.1783327300,42.8908334790
1839.0000000000,-122.1774993900,42.8908334790
1841.0000000000,-122.1766660600,42.8908334790
1843.0000000000,-122.1758327300,42.8908334790
1845.0000000000,-122.1749993900,42.8908334790
1849.0000000000,-122.1741660600,42.8908334790
1853.0000000000,-122.1733327300,42.8908334790
1856.0000000000,-122.1724993900,42.8908334790
1857.0000000000,-122.1716660600,42.8908334790
1861.0000000000,-122.1708327300,42.8908334790
1865.0000000000,-122.1699993900,42.8908334790
1866.0000000000,-122.1691660600,42.8908334790
1867.0000000000,-122.1683327300,42.8908334790
1873.0000000000,-122.1674993900,42.8908334790
1886.0000000000,-122.1666660600,42.8908334790
1902.0000000000,-122.1658327300,42.8908334790
1910.0000000000,-122.1649993900,42.8908334790
1913.0000000000,-122.1641660600,42.8908334790
1917.0000000000,-122.1633327300,42.8908334790
1923.0000000000,-122.1624993900,42.8908334790
1927.0000000000,-122.1616660600,42.8908334790
1940.0000000000,-122.1608327300,42.8908334790
1963.0000000000,-122.1599993900,42.8908334790
1964.0000000000,-122.1591660600,42.8908334790
1966.0000000000,-122.1583327300,42.8908334790
1976.0000000000,-122.1574993900,42.8908334790
1995.0000000000,-122.1566660600,42.8908334790
2011.0000000000,-122.1558327300,42.8908334790
2017.0000000000,-122.1549993900,42.8908334790
2031.0000000000,-122.1541660600,42.8908334790
2040.0000000000,-122.1533327300,42.8908334790
2049.0000000000,-122.1524993900,42.8908334790
2059.0000000000,-122.1516660600,42.8908334790
2073.0000000000,-122.1508327300,42.8908334790
2082.0000000000,-122.1499993900,42.8908334790
2104.0000000000,-122.1491660600,42.8908334790
2126.0000000000,-122.1483327300,42.8908334790
2115.0000000000,-122.1474993900,42.8908334790
2084.0000000000,-122.1466660600,42.8908334790
2070.0000000000,-122.1458327300,42.8908334790
2060.0000000000,-122.1449993900,42.8908334790
2049.0000000000,-122.1441660600,42.8908334790
2031.0000000000,-122.1433327300,42.8908334790
2009.0000000000,-122.1424993900,42.8908334790
1980.0000000000,-122.1416660600,42.8908334790
1962.0000000000,-122.1408327300,42.8908334790
1951.0000000000,-122.1399993900,42.8908334790
1946.0000000000,-122.1391660600,42.8908334790
1942.0000000000,-122.1383327300,42.8908334790
1950.0000000000,-122.1374993900,42.8908334790
1956.0000000000,-122.1366660600,42.8908334790
1956.0000000000,-122.1358327300,42.8908334790
1956.0000000000,-122.1349993900,42.8908334790
1958.0000000000,-122.1341660600,42.8908334790
1959.0000000000,-122.1333327300,42.8908334790
1961.0000000000,-122.1324993900,42.8908334790
1964.0000000000,-122.1316660600,42.8908334790
1993.0000000000,-122.1308327300,42.8908334790
2026.0000000000,-122.1299993900,42.8908334790
2053.0000000000,-122.1291660600,42.8908334790
2084.0000000000,-122.1283327300,42.8908334790
2112.0000000000,-122.1274993900,42.8908334790
2140.0000000000,-122.1266660600,42.8908334790
2168.0000000000,-122.1258327300,42.8908334790
2182.0000000000,-122.1249993900,42.8908334790
2187.0000000000,-122.1241660600,42.8908334790
2191.0000000000,-122.1233327300,42.8908334790
2196.0000000000,-122.1224993900,42.8908334790
2189.0000000000,-122.1216660600,42.8908334790
2184.0000000000,-122.1208327300,42.8908334790
2186.0000000000,-122.1199993900,42.8908334790
2188.0000000000,-122.1191660600,42.8908334790
2194.0000000000,-122.1183327300,42.8908334790
2195.0000000000,-122.1174993900,42.8908334790
2189.0000000000,-122.1166660600,42.8908334790
2196.0000000000,-122.1158327300,42.8908334790
2201.0000000000,-122.1149993900,42.8908334790
2204.0000000000,-122.1141660600,42.8908334790
2211.0000000000,-122.1133327300,42.8908334790
2211.0000000000,-122.1124993900,42.8908334790
2211.0000000000,-122.1116660600,42.8908334790
2218.0000000000,-122.1108327300,42.8908334790
2229.0000000000,-122.1099993900,42.8908334790
2229.0000000000,-122.1091660600,42.8908334790
2235.0000000000,-122.1083327300,42.8908334790
2243.0000000000,-122.1074993900,42.8908334790
2244.0000000000,-122.1066660600,42.8908334790
2246.0000000000,-122.1058327300,42.8908334790
2220.0000000000,-122.1049993900,42.8908334790
2171.0000000000,-122.1041660600,42.8908334790
2140.0000000000,-122.1033327300,42.8908334790
2130.0000000000,-122.1024993900,42.8908334790
2129.0000000000,-122.1016660600,42.8908334790
2114.0000000000,-122.1008327300,42.8908334790
2108.0000000000,-122.0999993900,42.8908334790
2109.0000000000,-122.0991660600,42.8908334790
2110.0000000000,-122.0983327300,42.8908334790
2101.0000000000,-122.0974993900,42.8908334790
2082.0000000000,-122.0966660600,42.8908334790
2057.0000000000,-122.0958327300,42.8908334790
2034.0000000000,-122.0949993900,42.8908334790
2027.0000000000,-122.0941660600,42.8908334790
2035.0000000000,-122.0933327300,42.8908334790
2051.0000000000,-122.0924993900,42.8908334790
2050.0000000000,-122.0916660600,42.8908334790
2074.0000000000,-122.0908327300,42.8908334790
2110.0000000000,-122.0899993900,42.8908334790
2153.0000000000,-122.0891660600,42.8908334790
2182.0000000000,-122.0883327300,42.8908334790
2213.0000000000,-122.0874993900,42.8908334790
2253.0000000000,-122.0866660600,42.8908334790
2286.0000000000,-122.0858327300,42.8908334790
2312.0000000000,-122.0849993900,42.8908334790
2328.0000000000,-122.0841660600,42.8908334790
2329.0000000000,-122.0833327300,42.8908334790
2327.0000000000,-122.0824993900,42.8908334790
2311.0000000000,-122.0816660600,42.8908334790
2311.0000000000,-122.0808327300,42.8908334790
2308.0000000000,-122.0799993900,42.8908334790
2298.0000000000,-122.0791660600,42.8908334790
2295.0000000000,-122.0783327300,42.8908334790
2283.0000000000,-122.0774993900,42.8908334790
2271.0000000000,-122.0766660600,42.8908334790
2262.0000000000,-122.0758327300,42.8908334790
2255.0000000000,-122.0749993900,42.8908334790
2242.0000000000,-122.0741660600,42.8908334790
2231.0000000000,-122.0733327300,42.8908334790
2221.0000000000,-122.0724993900,42.8908334790
2214.0000000000,-122.0716660600,42.8908334790
2206.0000000000,-122.0708327300,42.8908334790
2200.0000000000,-122.0699993900,42.8908334790
2199.0000000000,-122.0691660600,42.8908334790
2196.0000000000,-122.0683327300,42.8908334790
2186.0000000000,-122.0674993900,42.8908334790
2179.0000000000,-122.0666660600,42.8908334790
2169.0000000000,-122.0658327300,42.8908334790
2158.0000000000,-122.0649993900,42.8908334790
2149.0000000000,-122.0641660600,42.8908334790
2138.0000000000,-122.0633327300,42.8908334790
2121.0000000000,-122.0624993900,42.8908334790
2103.0000000000,-122.0616660600,42.8908334790
2086.0000000000,-122.0608327300,42.8908334790
2067.0000000000,-122.0599993900,42.8908334790
2051.0000000000,-122.0591660600,42.8908334790
2037.0000000000,-122.0583327300,42.8908334790
2018.0000000000,-122.0574993900,42.8908334790
2003.0000000000,-122.0566660600,42.8908334790
1988.0000000000,-122.0558327300,42.8908334790
1985.0000000000,-122.0549993900,42.8908334790
1980.0000000000,-122.0541660600,42.8908334790
1967.0000000000,-122.0533327300,42.8908334790
1954.0000000000,-122.0524993900,42.8908334790
1941.0000000000,-122.0516660600,42.8908334790
1918.0000000000,-122.0508327300,42.8908334790
1903.0000000000,-122.0499993900,42.8908334790
1900.0000000000,-122.0491660600,42.8908334790
1895.0000000000,-122.0483327300,42.8908334790
1893.0000000000,-122.0474993900,42.8908334790
1889.0000000000,-122.0466660600,42.8908334790
1886.0000000000,-122.0458327300,42.8908334790
1882.0000000000,-122.0449993900,42.8908334790
1876.0000000000,-122.0441660600,42.8908334790
1870.0000000000,-122.0433327300,42.8908334790
1866.0000000000,-122.0424993900,42.8908334790
1863.0000000000,-122.0416660600,42.8908334790
1861.0000000000,-122.0408327300,42.8908334790
1867.0000000000,-122.0399993900,42.8908334790
1870.0000000000,-122.0391660600,42.8908334790
1871.0000000000,-122.0383327300,42.8908334790
1879.0000000000,-122.0374993900,42.8908334790
1878.0000000000,-122.0366660600,42.8908334790
1882.0000000000,-122.0358327300,42.8908334790
1880.0000000000,-122.0349993900,42.8908334790
1876.0000000000,-122.0341660600,42.8908334790
1878.0000000000,-122.0333327300,42.8908334790
1890.0000000000,-122.0324993900,42.8908334790
1904.0000000000,-122.0316660600,42.8908334790
1913.0000000000,-122.0308327300,42.8908334790
1907.0000000000,-122.0299993900,42.8908334790
1892.0000000000,-122.0291660600,42.8908334790
1877.0000000000,-122.0283327300,42.8908334790
1873.0000000000,-122.0274993900,42.8908334790
1872.0000000000,-122.0266660600,42.8908334790
1877.0000000000,-122.0258327300,42.8908334790
1879.0000000000,-122.0249993900,42.8908334790
1887.0000000000,-122.0241660600,42.8908334790
1907.0000000000,-122.0233327300,42.8908334790
1931.0000000000,-122.0224993900,42.8908334790
1960.0000000000,-122.0216660600,42.8908334790
1977.0000000000,-122.0208327300,42.8908334790
1984.0000000000,-122.0199993900,42.8908334790
1988.0000000000,-122.0191660600,42.8908334790
1988.0000000000,-122.0183327300,42.8908334790
1987.0000000000,-122.0174993900,42.8908334790
1984.0000000000,-122.0166660600,42.8908334790
1976.0000000000,-122.0158327300,42.8908334790
1963.0000000000,-122.0149993900,42.8908334790
1954.0000000000,-122.0141660600,42.8908334790
1949.0000000000,-122.0133327300,42.8908334790
1946.0000000000,-122.0124993900,42.8908334790
1942.0000000000,-122.0116660600,42.8908334790
1936.0000000000,-122.0108327300,42.8908334790
1930.0000000000,-122.0099993900,42.8908334790
1926.0000000000,-122.0091660600,42.8908334790
1919.0000000000,-122.0083327300,42.8908334790
1912.0000000000,-122.0074993900,42.8908334790
1898.0000000000,-122.0066660600,42.8908334790
1885.0000000000,-122.0058327300,42.8908334790
1880.0000000000,-122.0049993900,42.8908334790
1885.0000000000,-122.0041660600,42.8908334790
1887.0000000000,-122.0033327300,42.8908334790
1892.0000000000,-122.0024993900,42.8908334790
1900.0000000000,-122.0016660600,42.8908334790
1907.0000000000,-122.0008327300,42.8908334790
1915.0000000000,-121.9999993900,42.8908334790
1923.0000000000,-121.9991660600,42.8908334790
1929.0000000000,-121.9983327300,42.8908334790
1527.0000000000,-122.2883327300,42.8866668120
1529.0000000000,-122.2874993900,42.8866668120
1531.0000000000,-122.2866660600,42.8866668120
1536.0000000000,-122.2858327300,42.8866668120
1540.0000000000,-122.2849993900,42.8866668120
1541.0000000000,-122.2841660600,42.8866668120
1539.0000000000,-122.2833327300,42.8866668120
1526.0000000000,-122.2824993900,42.8866668120
1514.0000000000,-122.2816660600,42.8866668120
1520.0000000000,-122.2808327300,42.8866668120
1526.0000000000,-122.2799993900,42.8866668120
1532.0000000000,-122.2791660600,42.8866668120
1544.0000000000,-122.2783327300,42.8866668120
1551.0000000000,-122.2774993900,42.8866668120
1548.0000000000,-122.2766660600,42.8866668120
1548.0000000000,-122.2758327300,42.8866668120
1566.0000000000,-122.2749993900,42.8866668120
1577.0000000000,-122.2741660600,42.8866668120
1578.0000000000,-122.2733327300,42.8866668120
1579.0000000000,-122.2724993900,42.8866668120
1581.0000000000,-122.2716660600,42.8866668120
1584.0000000000,-122.2708327300,42.8866668120
1588.0000000000,-122.2699993900,42.8866668120
1589.0000000000,-122.2691660600,42.8866668120
1589.0000000000,-122.2683327300,42.8866668120
1590.0000000000,-122.2674993900,42.8866668120
1594.0000000000,-122.2666660600,42.8866668120
1597.0000000000,-122.2658327300,42.8866668120
1599.0000000000,-122.2649993900,42.8866668120
1603.0000000000,-122.2641660600,42.8866668120
1605.0000000000,-122.2633327300,42.8866668120
1605.0000000000,-122.2624993900,42.8866668120
1606.0000000000,-122.2616660600,42.8866668120
1609.0000000000,-122.2608327300,42.8866668120
1612.0000000000,-122.2599993900,42.8866668120
1615.0000000000,-122.2591660600,42.8866668120
1617.0000000000,-122.2583327300,42.8866668120
1623.0000000000,-122.2574993900,42.8866668120
1630.0000000000,-122.2566660600,42.8866668120
1636.0000000000,-122.2558327300,42.8866668120
1641.0000000000,-122.2549993900,42.8866668120
1643.0000000000,-122.2541660600,42.8866668120
1647.0000000000,-122.2533327300,42.8866668120
1650.0000000000,-122.2524993900,42.8866668120
1651.0000000000,-122.2516660600,42.8866668120
1652.0000000000,-122.2508327300,42.8866668120
1657.0000000000,-122.2499993900,42.8866668120
1663.0000000000,-122.2491660600,42.8866668120
1668.0000000000,-122.2483327300,42.8866668120
1672.0000000000,-122.2474993900,42.8866668120
1675.0000000000,-122.2466660600,42.8866668120
1671.0000000000,-122.2458327300,42.8866668120
1670.0000000000,-122.2449993900,42.8866668120
1671.0000000000,-122.2441660600,42.8866668120
1673.0000000000,-122.2433327300,42.8866668120
1675.0000000000,-122.2424993900,42.8866668120
1680.0000000000,-122.2416660600,42.8866668120
1684.0000000000,-122.2408327300,42.8866668120
1688.0000000000,-122.2399993900,42.8866668120
1691.0000000000,-122.2391660600,42.8866668120
1695.0000000000,-122.2383327300,42.8866668120
1698.0000000000,-122.2374993900,42.8866668120
1701.0000000000,-122.2366660600,42.8866668120
1705.0000000000,-122.2358327300,42.8866668120
1708.0000000000,-122.2349993900,42.8866668120
1705.0000000000,-122.2341660600,42.8866668120
1704.0000000000,-122.2333327300,42.8866668120
1709.0000000000,-122.2324993900,42.8866668120
1712.0000000000,-122.2316660600,42.8866668120
1714.0000000000,-122.2308327300,42.8866668120
1719.0000000000,-122.2299993900,42.8866668120
1720.0000000000,-122.2291660600,42.8866668120
1720.0000000000,-122.2283327300,42.8866668120
1719.0000000000,-122.2274993900,42.8866668120
1718.0000000000,-122.2266660600,42.8866668120
1718.0000000000,-122.2258327300,42.8866668120
1724.0000000000,-122.2249993900,42.8866668120
1726.0000000000,-122.2241660600,42.8866668120
1727.0000000000,-122.2233327300,42.8866668120
1729.0000000000,-122.2224993900,42.8866668120
1727.0000000000,-122.2216660600,42.8866668120
1726.0000000000,-122.2208327300,42.8866668120
1723.0000000000,-122.2199993900,42.8866668120
1719.0000000000,-122.2191660600,42.8866668120
1713.0000000000,-122.2183327300,42.8866668120
1705.0000000000,-122.2174993900,42.8866668120
1711.0000000000,-122.2166660600,42.8866668120
1715.0000000000,-122.2158327300,42.8866668120
1720.0000000000,-122.2149993900,42.8866668120
1724.0000000000,-122.2141660600,42.8866668120
1729.0000000000,-122.2133327300,42.8866668120
1732.0000000000,-122.2124993900,42.8866668120
1734.0000000000,-122.2116660600,42.8866668120
1737.0000000000,-122.2108327300,42.8866668120
1741.0000000000,-122.2099993900,42.8866668120
1746.0000000000,-122.2091660600,42.8866668120
1749.0000000000,-122.2083327300,42.8866668120
1754.0000000000,-122.2074993900,42.8866668120
1757.0000000000,-122.2066660600,42.8866668120
1760.0000000000,-122.2058327300,42.8866668120
1768.0000000000,-122.2049993900,42.8866668120
1777.0000000000,-122.2041660600,42.8866668120
1783.0000000000,-122.2033327300,42.8866668120
1785.0000000000,-122.2024993900,42.8866668120
1786.0000000000,-122.2016660600,42.8866668120
1788.0000000000,-122.2008327300,42.8866668120
1787.0000000000,-122.1999993900,42.8866668120
1786.0000000000,-122.1991660600,42.8866668120
1789.0000000000,-122.1983327300,42.8866668120
1788.0000000000,-122.1974993900,42.8866668120
1799.0000000000,-122.1966660600,42.8866668120
1810.0000000000,-122.1958327300,42.8866668120
1812.0000000000,-122.1949993900,42.8866668120
1812.0000000000,-122.1941660600,42.8866668120
1812.0000000000,-122.1933327300,42.8866668120
1814.0000000000,-122.1924993900,42.8866668120
1816.0000000000,-122.1916660600,42.8866668120
1816.0000000000,-122.1908327300,42.8866668120
1814.0000000000,-122.1899993900,42.8866668120
1816.0000000000,-122.1891660600,42.8866668120
1820.0000000000,-122.1883327300,42.8866668120
1823.0000000000,-122.1874993900,42.8866668120
1827.0000000000,-122.1866660600,42.8866668120
1830.0000000000,-122.1858327300,42.8866668120
1829.0000000000,-122.1849993900,42.8866668120
1833.0000000000,-122.1841660600,42.8866668120
1835.0000000000,-122.1833327300,42.8866668120
1834.0000000000,-122.1824993900,42.8866668120
1836.0000000000,-122.1816660600,42.8866668120
1838.0000000000,-122.1808327300,42.8866668120
1839.0000000000,-122.1799993900,42.8866668120
1841.0000000000,-122.1791660600,42.8866668120
1843.0000000000,-122.1783327300,42.8866668120
1844.0000000000,-122.1774993900,42.8866668120
1846.0000000000,-122.1766660600,42.8866668120
1851.0000000000,-122.1758327300,42.8866668120
1855.0000000000,-122.1749993900,42.8866668120
1859.0000000000,-122.1741660600,42.8866668120
1861.0000000000,-122.1733327300,42.8866668120
1870.0000000000,-122.1724993900,42.8866668120
1872.0000000000,-122.1716660600,42.8866668120
1869.0000000000,-122.1708327300,42.8866668120
1867.0000000000,-122.1699993900,42.8866668120
1869.0000000000,-122.1691660600,42.8866668120
1872.0000000000,-122.1683327300,42.8866668120
1876.0000000000,-122.1674993900,42.8866668120
1878.0000000000,-122.1666660600,42.8866668120
1880.0000000000,-122.1658327300,42.8866668120
1884.0000000000,-122.1649993900,42.8866668120
1889.0000000000,-122.1641660600,42.8866668120
1898.0000000000,-122.1633327300,42.8866668120
1909.0000000000,-122.1624993900,42.8866668120
1915.0000000000,-122.1616660600,42.8866668120
1928.0000000000,-122.1608327300,42.8866668120
1947.0000000000,-122.1599993900,42.8866668120
1962.0000000000,-122.1591660600,42.8866668120
1975.0000000000,-122.1583327300,42.8866668120
1986.0000000000,-122.1574993900,42.8866668120
1996.0000000000,-122.1566660600,42.8866668120
2003.0000000000,-122.1558327300,42.8866668120
2020.0000000000,-122.1549993900,42.8866668120
2043.0000000000,-122.1541660600,42.8866668120
2063.0000000000,-122.1533327300,42.8866668120
2090.0000000000,-122.1524993900,42.8866668120
2103.0000000000,-122.1516660600,42.8866668120
2099.0000000000,-122.1508327300,42.8866668120
2075.0000000000,-122.1499993900,42.8866668120
2052.0000000000,-122.1491660600,42.8866668120
2037.0000000000,-122.1483327300,42.8866668120
2034.0000000000,-122.1474993900,42.8866668120
2046.0000000000,-122.1466660600,42.8866668120
2045.0000000000,-122.1458327300,42.8866668120
2033.0000000000,-122.1449993900,42.8866668120
2002.0000000000,-122.1441660600,42.8866668120
1972.0000000000,-122.1433327300,42.8866668120
1954.0000000000,-122.1424993900,42.8866668120
1949.0000000000,-122.1416660600,42.8866668120
1941.0000000000,-122.1408327300,42.8866668120
1928.0000000000,-122.1399993900,42.8866668120
1926.0000000000,-122.1391660600,42.8866668120
1930.0000000000,-122.1383327300,42.8866668120
1937.0000000000,-122.1374993900,42.8866668120
1937.0000000000,-122.1366660600,42.8866668120
1937.0000000000,-122.1358327300,42.8866668120
1945.0000000000,-122.1349993900,42.8866668120
1945.0000000000,-122.1341660600,42.8866668120
1943.0000000000,-122.1333327300,42.8866668120
1935.0000000000,-122.1324993900,42.8866668120
1945.0000000000,-122.1316660600,42.8866668120
1969.0000000000,-122.1308327300,42.8866668120
2006.0000000000,-122.1299993900,42.8866668120
2035.0000000000,-122.1291660600,42.8866668120
2057.0000000000,-122.1283327300,42.8866668120
2075.0000000000,-122.1274993900,42.8866668120
2094.0000000000,-122.1266660600,42.8866668120
2107.0000000000,-122.1258327300,42.8866668120
2116.0000000000,-122.1249993900,42.8866668120
2124.0000000000,-122.1241660600,42.8866668120
2136.0000000000,-122.1233327300,42.8866668120
2147.0000000000,-122.1224993900,42.8866668120
2148.0000000000,-122.1216660600,42.8866668120
2146.0000000000,-122.1208327300,42.8866668120
2145.0000000000,-122.1199993900,42.8866668120
2145.0000000000,-122.1191660600,42.8866668120
2151.0000000000,-122.1183327300,42.8866668120
2155.0000000000,-122.1174993900,42.8866668120
2154.0000000000,-122.1166660600,42.8866668120
2153.0000000000,-122.1158327300,42.8866668120
2150.0000000000,-122.1149993900,42.8866668120
2147.0000000000,-122.1141660600,42.8866668120
2151.0000000000,-122.1133327300,42.8866668120
2157.0000000000,-122.1124993900,42.8866668120
2156.0000000000,-122.1116660600,42.8866668120
2165.0000000000,-122.1108327300,42.8866668120
2165.0000000000,-122.1099993900,42.8866668120
2168.0000000000,-122.1091660600,42.8866668120
2176.0000000000,-122.1083327300,42.8866668120
2188.0000000000,-122.1074993900,42.8866668120
2197.0000000000,-122.1066660600,42.8866668120
2202.0000000000,-122.1058327300,42.8866668120
2206.0000000000,-122.1049993900,42.8866668120
2201.0000000000,-122.1041660600,42.8866668120
2170.0000000000,-122.1033327300,42.8866668120
2146.0000000000,-122.1024993900,42.8866668120
2128.0000000000,-122.1016660600,42.8866668120
2116.0000000000,-122.1008327300,42.8866668120
2112.0000000000,-122.0999993900,42.8866668120
2112.0000000000,-122.0991660600,42.8866668120
2104.0000000000,-122.0983327300,42.8866668120
2091.0000000000,-122.0974993900,42.8866668120
2051.0000000000,-122.0966660600,42.8866668120
2014.0000000000,-122.0958327300,42.8866668120
2006.0000000000,-122.0949993900,42.8866668120
2017.0000000000,-122.0941660600,42.8866668120
2028.0000000000,-122.0933327300,42.8866668120
2035.0000000000,-122.0924993900,42.8866668120
2039.0000000000,-122.0916660600,42.8866668120
2046.0000000000,-122.0908327300,42.8866668120
2050.0000000000,-122.0899993900,42.8866668120
2061.0000000000,-122.0891660600,42.8866668120
2090.0000000000,-122.0883327300,42.8866668120
2138.0000000000,-122.0874993900,42.8866668120
2173.0000000000,-122.0866660600,42.8866668120
2204.0000000000,-122.0858327300,42.8866668120
2238.0000000000,-122.0849993900,42.8866668120
2253.0000000000,-122.0841660600,42.8866668120
2262.0000000000,-122.0833327300,42.8866668120
2269.0000000000,-122.0824993900,42.8866668120
2268.0000000000,-122.0816660600,42.8866668120
2264.0000000000,-122.0808327300,42.8866668120
2259.0000000000,-122.0799993900,42.8866668120
2254.0000000000,-122.0791660600,42.8866668120
2252.0000000000,-122.0783327300,42.8866668120
2244.0000000000,-122.0774993900,42.8866668120
2222.0000000000,-122.0766660600,42.8866668120
2202.0000000000,-122.0758327300,42.8866668120
2180.0000000000,-122.0749993900,42.8866668120
2164.0000000000,-122.0741660600,42.8866668120
2150.0000000000,-122.0733327300,42.8866668120
2137.0000000000,-122.0724993900,42.8866668120
2132.0000000000,-122.0716660600,42.8866668120
2134.0000000000,-122.0708327300,42.8866668120
2120.0000000000,-122.0699993900,42.8866668120
2116.0000000000,-122.0691660600,42.8866668120
2124.0000000000,-122.0683327300,42.8866668120
2130.0000000000,-122.0674993900,42.8866668120
2130.0000000000,-122.0666660600,42.8866668120
2126.0000000000,-122.0658327300,42.8866668120
2122.0000000000,-122.0649993900,42.8866668120
2117.0000000000,-122.0641660600,42.8866668120
2105.0000000000,-122.0633327300,42.8866668120
2098.0000000000,-122.0624993900,42.8866668120
2093.0000000000,-122.0616660600,42.8866668120
2087.0000000000,-122.0608327300,42.8866668120
2079.0000000000,-122.0599993900,42.8866668120
2072.0000000000,-122.0591660600,42.8866668120
2063.0000000000,-122.0583327300,42.8866668120
2054.0000000000,-122.0574993900,42.8866668120
2051.0000000000,-122.0566660600,42.8866668120
2039.0000000000,-122.0558327300,42.8866668120
2030.0000000000,-122.0549993900,42.8866668120
2023.0000000000,-122.0541660600,42.8866668120
2015.0000000000,-122.0533327300,42.8866668120
2015.0000000000,-122.0524993900,42.8866668120
2000.0000000000,-122.0516660600,42.8866668120
1964.0000000000,-122.0508327300,42.8866668120
1921.0000000000,-122.0499993900,42.8866668120
1891.0000000000,-122.0491660600,42.8866668120
1882.0000000000,-122.0483327300,42.8866668120
1878.0000000000,-122.0474993900,42.8866668120
1870.0000000000,-122.0466660600,42.8866668120
1869.0000000000,-122.0458327300,42.8866668120
1864.0000000000,-122.0449993900,42.8866668120
1864.0000000000,-122.0441660600,42.8866668120
1860.0000000000,-122.0433327300,42.8866668120
1860.0000000000,-122.0424993900,42.8866668120
1858.0000000000,-122.0416660600,42.8866668120
1855.0000000000,-122.0408327300,42.8866668120
1851.0000000000,-122.0399993900,42.8866668120
1841.0000000000,-122.0391660600,42.8866668120
1848.0000000000,-122.0383327300,42.8866668120
1851.0000000000,-122.0374993900,42.8866668120
1852.0000000000,-122.0366660600,42.8866668120
1855.0000000000,-122.0358327300,42.8866668120
1855.0000000000,-122.0349993900,42.8866668120
1855.0000000000,-122.0341660600,42.8866668120
1855.0000000000,-122.0333327300,42.8866668120
1856.0000000000,-122.0324993900,42.8866668120
1855.0000000000,-122.0316660600,42.8866668120
1854.0000000000,-122.0308327300,42.8866668120
1854.0000000000,-122.0299993900,42.8866668120
1852.0000000000,-122.0291660600,42.8866668120
1852.0000000000,-122.0283327300,42.8866668120
1853.0000000000,-122.0274993900,42.8866668120
1854.0000000000,-122.0266660600,42.8866668120
1857.0000000000,-122.0258327300,42.8866668120
1865.0000000000,-122.0249993900,42.8866668120
1876.0000000000,-122.0241660600,42.8866668120
1900.0000000000,-122.0233327300,42.8866668120
1927.0000000000,-122.0224993900,42.8866668120
1938.0000000000,-122.0216660600,42.8866668120
1941.0000000000,-122.0208327300,42.8866668120
1943.0000000000,-122.0199993900,42.8866668120
1944.0000000000,-122.0191660600,42.8866668120
1946.0000000000,-122.0183327300,42.8866668120
1950.0000000000,-122.0174993900,42.8866668120
1959.0000000000,-122.0166660600,42.8866668120
1973.0000000000,-122.0158327300,42.8866668120
1991.0000000000,-122.0149993900,42.8866668120
2003.0000000000,-122.0141660600,42.8866668120
2005.0000000000,-122.0133327300,42.8866668120
2000.0000000000,-122.0124993900,42.8866668120
1995.0000000000,-122.0116660600,42.8866668120
1987.0000000000,-122.0108327300,42.8866668120
1983.0000000000,-122.0099993900,42.8866668120
1974.0000000000,-122.0091660600,42.8866668120
1958.0000000000,-122.0083327300,42.8866668120
1943.0000000000,-122.0074993900,42.8866668120
1934.0000000000,-122.0066660600,42.8866668120
1921.0000000000,-122.0058327300,42.8866668120
1904.0000000000,-122.0049993900,42.8866668120
1885.0000000000,-122.0041660600,42.8866668120
1872.0000000000,-122.0033327300,42.8866668120
1865.0000000000,-122.0024993900,42.8866668120
1856.0000000000,-122.0016660600,42.8866668120
1849.0000000000,-122.0008327300,42.8866668120
1851.0000000000,-121.9999993900,42.8866668120
1855.0000000000,-121.9991660600,42.8866668120
1861.0000000000,-121.9983327300,42.8866668120
1869.0000000000,-121.9974993900,42.8866668120
1874.0000000000,-121.9966660600,42.8866668120
1883.0000000000,-121.9958327300,42.8866668120
1489.0000000000,-122.2883327300,42.8825001450
1489.0000000000,-122.2874993900,42.8825001450
1489.0000000000,-122.2866660600,42.8825001450
1493.0000000000,-122.2858327300,42.8825001450
1504.0000000000,-122.2849993900,42.8825001450
1509.0000000000,-122.2841660600,42.8825001450
1518.0000000000,-122.2833327300,42.8825001450
1532.0000000000,-122.2824993900,42.8825001450
1549.0000000000,-122.2816660600,42.8825001450
1563.0000000000,-122.2808327300,42.8825001450
1574.0000000000,-122.2799993900,42.8825001450
1583.0000000000,-122.2791660600,42.8825001450
1588.0000000000,-122.2783327300,42.8825001450
1592.0000000000,-122.2774993900,42.8825001450
1597.0000000000,-122.2766660600,42.8825001450
1603.0000000000,-122.2758327300,42.8825001450
1603.0000000000,-122.2749993900,42.8825001450
1598.0000000000,-122.2741660600,42.8825001450
1589.0000000000,-122.2733327300,42.8825001450
1591.0000000000,-122.2724993900,42.8825001450
1590.0000000000,-122.2716660600,42.8825001450
1588.0000000000,-122.2708327300,42.8825001450
1593.0000000000,-122.2699993900,42.8825001450
1596.0000000000,-122.2691660600,42.8825001450
1601.0000000000,-122.2683327300,42.8825001450
1605.0000000000,-122.2674993900,42.8825001450
1609.0000000000,-122.2666660600,42.8825001450
1608.0000000000,-122.2658327300,42.8825001450
1607.0000000000,-122.2649993900,42.8825001450
1607.0000000000,-122.2641660600,42.8825001450
1612.0000000000,-122.2633327300,42.8825001450
1616.0000000000,-122.2624993900,42.8825001450
1616.0000000000,-122.2616660600,42.8825001450
1615.0000000000,-122.2608327300,42.8825001450
1618.0000000000,-122.2599993900,42.8825001450
1623.0000000000,-122.2591660600,42.8825001450
